cfs_run,forecast_year,forecast_month,eri_basin,eri_lake,eri_land,hur_basin,hur_lake,hur_land,ont_basin,ont_lake,ont_land,mic_basin,mic_lake,mic_land,sup_basin,sup_lake,sup_land
2024080200.0,2025.0,4.0,3725.9705,563.7612215,3745.004771,10570.02935,2308.226726,8046.923013,2801.196403,304.2416697,2958.657385,8600.700509,2124.304171,6711.98297,9792.697657,3358.031529,6743.497265
2024080200.0,2025.0,5.0,4338.543951,698.2766923,4291.049892,4896.577978,1024.67518,4262.411146,3177.756761,355.0734294,3428.563189,7102.877601,2142.547273,5438.033934,3827.374257,1094.312696,2991.93155
2024080206.0,2024.0,8.0,4130.109239,727.0865967,3868.23808,4272.341786,964.2733394,3157.47868,2107.481724,212.4711409,2600.160449,3845.702691,805.7324602,3188.272671,5068.016104,1484.455476,3934.916199
2024080206.0,2024.0,9.0,795.93791,145.0396996,780.1253197,1175.790417,195.2598057,1042.393311,940.7963193,113.5060852,949.6421022,1371.314803,322.6754516,1103.829087,2361.197952,599.7407784,1943.402749
2024080206.0,2024.0,10.0,1849.481145,303.2848616,1809.609871,5049.509874,924.2137577,4011.102711,1310.438714,144.1451109,1377.253491,4329.038421,1183.615351,3093.099965,5896.183967,2049.62301,3980.695972
2024080206.0,2024.0,11.0,2615.885848,436.4347889,2528.406731,4156.116038,868.9800767,3236.264516,1890.068468,196.2519939,2094.835513,4228.53094,1104.042331,3296.610115,4011.344406,1362.576622,2761.852347
2024080206.0,2024.0,12.0,2922.651016,466.6989228,2803.788833,6581.489348,1349.353265,5253.470116,1895.433879,217.0862469,1954.401147,5881.619294,1573.908019,4460.657908,6972.619787,2413.284107,4683.976801
2024080206.0,2025.0,1.0,1288.595901,233.5466825,1237.075556,5056.303613,1055.934403,3772.742472,2032.767697,212.1494173,2144.645833,2787.386257,741.0038581,2020.727151,4298.801245,1660.144442,2625.914232
2024080206.0,2025.0,2.0,5817.673917,1013.833089,5377.158415,8421.014091,1857.137186,6637.529719,4702.791037,512.3700754,5039.363359,5650.686412,1518.779263,4416.646953,5498.937688,2106.07618,3361.385496
2024080206.0,2025.0,3.0,2501.491107,432.1937289,2377.509725,5415.946669,1079.802217,4258.915288,2702.280228,295.3892084,2929.874089,6433.146293,1721.12491,4724.537709,4643.787758,1660.191004,3108.000311
2024080206.0,2025.0,4.0,3552.061839,600.8544912,3349.976408,9926.287294,2023.881916,7825.185384,3146.266202,349.3906803,3342.082117,9920.559494,2687.151176,7364.24773,9803.2009,3220.706846,6950.834997
2024080206.0,2025.0,5.0,2460.880177,377.3610653,2459.749728,4392.854512,807.323462,3580.951691,1415.100448,152.1892406,1541.225521,3968.361207,985.2019264,3223.792289,6227.707024,1950.441548,4567.656524
2024080212.0,2024.0,8.0,1338.453123,214.6521391,1306.752113,4497.295966,846.7947307,3496.647157,1317.988314,136.1395827,1480.052005,4042.964757,959.2185917,3144.057767,7428.113128,2221.98557,5637.319967
2024080212.0,2024.0,9.0,3842.377875,569.0186419,3779.152912,7967.112266,1624.382087,6311.629496,1908.167888,231.3925818,1917.622933,7784.071925,1936.195925,6131.088493,9010.331525,3030.723439,6219.341875
2024080212.0,2024.0,10.0,1481.49269,260.4101524,1370.804473,3020.89078,644.550418,2318.379946,1407.759043,144.639487,1524.369752,3630.224143,971.6468653,2672.33399,1989.532292,554.5438047,1637.417612
2024080212.0,2024.0,11.0,3519.684406,571.0950457,3367.216763,8573.499245,1667.651612,6724.090739,2253.836575,244.2068028,2406.887948,5905.744064,1477.814845,4586.890247,11968.46053,4069.126274,8155.109034
2024080212.0,2024.0,12.0,1706.565715,309.9925856,1575.797769,5454.559735,1174.207762,4050.567498,1914.925203,195.4701616,2085.600145,3111.814749,819.7680336,2272.354034,4523.811961,1634.013841,2925.345224
